    142 872164.097530764760   0.664089E-01   0.821683E-01   0.135482E-01
    143 881409.547768277233   0.818696E-01  -0.712124E-01  -0.148836E-01
    144 889803.597977865837   0.680219E-01   0.924946E-01   0.153061E-01
    145 898466.175569393090   0.628216E-01  -0.103483E+00  -0.163392E-01
    146 906628.585484096198   0.859268E-01   0.735942E-01   0.852568E-02
    147 915274.153890011250   0.713540E-01  -0.797980E-01  -0.136532E-01
    148 924360.374620324699   0.783327E-01   0.734561E-01   0.112494E-01
    149 932351.990109769627   0.664797E-01  -0.853592E-01  -0.898690E-02
    150 941316.118310547550   0.644272E-01   0.836312E-01   0.126620E-01
    151 949976.852571858908   0.732909E-01  -0.823637E-01  -0.135814E-01
    152 957305.141367879929   0.782241E-01   0.746479E-01   0.104456E-01
    153 965492.041127222823   0.639560E-01  -0.682522E-01  -0.946763E-02
    154 975398.172502673930   0.591015E-01   0.691918E-01   0.664980E-02
    155 983089.944009316852   0.574176E-01  -0.751411E-01  -0.101391E-01
    156 991499.988982611918   0.477180E-01   0.818215E-01   0.165043E-01
    157 999994.876920160372   0.477010E-01  -0.770037E-01  -0.135705E-01
    1581008646.318448312464   0.446397E-01   0.858250E-01   0.110803E-01
    1591016325.275318680215   0.436361E-01  -0.878890E-01  -0.111034E-01
    1601024695.584324208554   0.535350E-01   0.678821E-01   0.127452E-01
    1611032361.920069215936   0.474729E-01  -0.696849E-01  -0.906266E-02
    1621041096.507274848525   0.359977E-01   0.852892E-01   0.110834E-01
    1631048496.076523907017   0.513836E-01  -0.530576E-01  -0.764182E-02
    1641058832.367444314994   0.381934E-01   0.899874E-01   0.127567E-01
    1651064655.512581156567   0.567884E-01  -0.703937E-01  -0.105068E-01
    1661072634.463759540347   0.401384E-01   0.803132E-01   0.115390E-01
    1671080662.724306312157   0.397106E-01  -0.788795E-01  -0.100034E-01
    1681087840.447978917742   0.533089E-01   0.548090E-01   0.738229E-02
    1691095396.286568470998   0.404522E-01  -0.565437E-01  -0.885455E-02
    1701104097.990188180469   0.345606E-01   0.570574E-01   0.630749E-02
    1711112538.673451169627   0.369773E-01  -0.653097E-01  -0.643608E-02
    1721119379.886303460924   0.415772E-01   0.698752E-01   0.907603E-02
    1731125887.580078781117   0.307568E-01  -0.822731E-01  -0.108861E-01
    1741134078.528932601446   0.396935E-01   0.520797E-01   0.525822E-02
    1751142043.771594085498   0.423972E-01  -0.566985E-01  -0.701505E-02
    1761148132.395130390767   0.274163E-01   0.854905E-01   0.999599E-02
    1771156115.057419411605   0.265316E-01  -0.734247E-01  -0.923178E-02
    1781163859.754204652039   0.312828E-01   0.704553E-01   0.850715E-02
    1791170843.784045546548   0.404633E-01  -0.670668E-01  -0.954079E-02
    1801177626.543316755909   0.369983E-01   0.942024E-01   0.121607E-01
    1811182764.667718697805   0.435369E-01  -0.712251E-01  -0.802908E-02
    1821191063.797884871950   0.457589E-01   0.584808E-01   0.669459E-02
    1831196589.385180568090   0.481171E-01  -0.567241E-01  -0.711955E-02
    1841203719.843214963330   0.308375E-01   0.784858E-01   0.100680E-01
    1851209705.077271061251   0.289517E-01  -0.805283E-01  -0.883999E-02
    1861215866.468082271516   0.297106E-01   0.627888E-01   0.669315E-02
    1871222270.083942240570   0.163500E-01  -0.816104E-01  -0.968669E-02
    1881230348.239298403496   0.256414E-01   0.585050E-01   0.616622E-02
    1891234453.266714285593   0.304829E-01  -0.440801E-01  -0.451152E-02
    1901243204.498306275578   0.111837E-01   0.876198E-01   0.912811E-02
    1911248548.133000658127   0.226401E-01  -0.482970E-01  -0.530005E-02
    1921255311.036098121665   0.350021E-01   0.306730E-01   0.351138E-02
    1931261924.664474502672   0.171577E-01  -0.967075E-01  -0.106370E-01
    1941266467.650050704600   0.253925E-01   0.862748E-01   0.956228E-02
    1951270549.506027573952   0.172670E-01  -0.880980E-01  -0.952341E-02
    1961278995.254215057939   0.182118E-01   0.756267E-01   0.843879E-02
    1971282570.983707434265   0.376942E-01  -0.394785E-01  -0.401354E-02
    1981288894.903632745612   0.264485E-01   0.405112E-01   0.449376E-02
    1991294784.936478745891   0.235714E-01  -0.626595E-01  -0.698253E-02
    2001298534.993031743681   0.251457E-01   0.593320E-01   0.645184E-02
    2011304065.261879356811   0.197799E-01  -0.585504E-01  -0.656051E-02
    2021308084.736274479423   0.144195E-01   0.595312E-01   0.638176E-02
    2031314624.066161862575   0.130619E-01  -0.454519E-01  -0.467950E-02
    2041319158.647870682646   0.194507E-01   0.294555E-01   0.302980E-02
    2051325766.193236596882   0.104304E-01  -0.945611E-01  -0.104073E-01
    2061328842.100025500171   0.212461E-01   0.665201E-01   0.654967E-02
    2071333018.677793830400   0.207502E-01  -0.760825E-01  -0.791197E-02
    2081335819.340831859736   0.245207E-01   0.571415E-01   0.612896E-02
    2091338672.359249195550   0.202998E-01  -0.272502E-01  -0.277398E-02
    2101348205.177417110186   0.740821E-02   0.527250E-01   0.579292E-02
    2111350690.262679490261   0.927126E-02  -0.757088E-01  -0.731567E-02
    2121353698.201670189388   0.167589E-01   0.386662E-01   0.388964E-02
    2131357628.043612865498   0.108953E-01  -0.809678E-01  -0.805367E-02
    2141359000.609628469218   0.222556E-01   0.310236E-01   0.280273E-02
    2151363380.090321415104   0.421065E-03  -0.289317E+00  -0.288265E-01
    2161368481.102097487543   0.209042E-01   0.478623E-02   0.475540E-03
    2171371164.307803275762   0.774521E-02  -0.186827E-01  -0.181223E-02
    2181373083.659095142968   0.103226E-01   0.106953E-01   0.105297E-02
    2191376128.912056128262   0.107088E-01  -0.623275E-02  -0.832343E-03
    2201377245.847786315717   0.159350E-01   0.245599E-02   0.241917E-03
    2211379860.637619584100   0.169194E-01  -0.167729E-03   0.193980E-03
    2221390372.387426089495   0.152746E-02   0.159381E-03   0.155254E-04
    2231391686.823685275856  -0.276822E-01   0.172940E-04  -0.570394E-03
    2241392762.663018295309   0.569274E-02   0.537039E-04   0.522518E-05
    2251394738.134373758454   0.610949E-02  -0.785476E-05   0.104401E-03
    2261398072.507573083276   0.125959E-01   0.272992E-06   0.384343E-07
    2271400161.786960139172   0.965947E-02  -0.524275E-07  -0.134112E-03
    2281411070.488153331215   0.946620E-02   0.216577E-09   0.246980E-08
    2291412817.426248874981   0.106295E-01  -0.148862E-09   0.987761E-10
    2301415924.183681804454   0.505846E-02   0.868512E-10  -0.108631E-03
    2311417354.827919089468   0.418119E-02  -0.357948E-10  -0.795699E-08
    2321421639.175968562951   0.182249E-01   0.111596E-12  -0.148707E-03
    2331434372.965040799230   0.134834E-01  -0.348582E-14   0.142319E-08
    2341434780.085996249458   0.605014E-02   0.610926E-14   0.211505E-03
    2351439175.852696008980   0.226506E-02  -0.192772E-15   0.158353E-09
    2361442137.958907613764  -0.319492E-13  -0.133482E-02   0.188374E-03
    2371442151.141404379159  -0.952022E-02   0.333034E-14  -0.314072E-03
    2381455185.909147037193  -0.843880E-09  -0.108490E-04  -0.100618E-05
    2391455185.909297107253  -0.459358E-03   0.199318E-10  -0.123764E-08
    2401456999.739472906571   0.291577E-07   0.242974E-05   0.227930E-06
    2411456999.739479463082   0.635120E-02  -0.111546E-10   0.335484E-08
    2421465807.662047914229   0.224535E-03   0.430679E-10   0.434520E-03
    2431465807.662047919817   0.118251E-01  -0.818154E-12   0.418326E-03
    2441479008.842515865806  -0.392232E-03  -0.105675E-13   0.124146E-08
    2451479008.842515871162   0.203486E-01  -0.215503E-15   0.129029E-08
    2461480627.507210473297   0.331851E-03   0.233230E-14  -0.139831E-03
    2471480627.507210478652  -0.227503E-01   0.233953E-15  -0.143971E-03
    2481493946.953943903558   0.317620E-31   0.219293E-06   0.202791E-07
    2491493946.953943963163   0.123723E-15  -0.395497E-16  -0.328114E-09
    2501493946.953943968052   0.367294E-02  -0.517271E-16  -0.328110E-09
